class	parent_class	field	type_code	type_size_bytes	type_guess	offset_dec	offset_hex	elem_count	enum_table	reg_func	parent_reg_func	call_site	class_confidence
StationFXVehicleData	GameBaseData	numArcSegments	1	4	S32	108	0x6c	1		0x0069d0e0	0x005e27d0	0x0069d23c	vtable-init
StationFXVehicleData	GameBaseData	sphereColor	12	16	ColorF(16B)	112	0x70	1		0x0069d0e0	0x005e27d0	0x0069d1b2	vtable-init
StationFXVehicleData	GameBaseData	spherePhiSegments	1	4	S32	128	0x80	1		0x0069d0e0	0x005e27d0	0x0069d1ca	vtable-init
StationFXVehicleData	GameBaseData	sphereThetaSegments	1	4	S32	132	0x84	1		0x0069d0e0	0x005e27d0	0x0069d1e2	vtable-init
StationFXVehicleData	GameBaseData	sphereRadius	5	4	F32	136	0x88	1		0x0069d0e0	0x005e27d0	0x0069d1fa	vtable-init
StationFXVehicleData	GameBaseData	sphereScale	16	12	Point3F(12B)	140	0x8c	1		0x0069d0e0	0x005e27d0	0x0069d212	vtable-init
StationFXVehicleData	GameBaseData	glowNodeName	7	4	string(char*)	152	0x98	1		0x0069d0e0	0x005e27d0	0x0069d254	vtable-init
StationFXVehicleData	GameBaseData	leftNodeName	7	4	string(char*)	156	0x9c	4		0x0069d0e0	0x005e27d0	0x0069d26c	vtable-init
StationFXVehicleData	GameBaseData	rightNodeName	7	4	string(char*)	172	0xac	4		0x0069d0e0	0x005e27d0	0x0069d284	vtable-init
StationFXVehicleData	GameBaseData	texture	7	4	string(char*)	188	0xbc	2		0x0069d0e0	0x005e27d0	0x0069d29c	vtable-init
Sun	SceneObject	direction	16	12	Point3F(12B)	600	0x258	1		0x005b12e0	0x0058c7f0	0x005b12f8	vtable-init
Sun	SceneObject	color	12	16	ColorF(16B)	612	0x264	1		0x005b12e0	0x0058c7f0	0x005b1310	vtable-init
Sun	SceneObject	ambient	12	16	ColorF(16B)	628	0x274	1		0x005b12e0	0x0058c7f0	0x005b1328	vtable-init
Sun	SceneObject	frontFlareSize	5	4	F32	660	0x294	1		0x005b12e0	0x0058c7f0	0x005b1388	vtable-init
Sun	SceneObject	backFlareSize	5	4	F32	664	0x298	1		0x005b12e0	0x0058c7f0	0x005b13a0	vtable-init
Sun	SceneObject	lensFlareScale	5	4	F32	668	0x29c	1		0x005b12e0	0x0058c7f0	0x005b1358	vtable-init
Sun	SceneObject	lensFlareIntensity	5	4	F32	704	0x2c0	1		0x005b12e0	0x0058c7f0	0x005b1370	vtable-init
Sun	SceneObject	flareColor	12	16	ColorF(16B)	708	0x2c4	1		0x005b12e0	0x0058c7f0	0x005b13b8	vtable-init
Sun	SceneObject	texture	7	4	string(char*)	724	0x2d4	5		0x005b12e0	0x0058c7f0	0x005b1340	vtable-init
TSShapeConstructor	SimDataBlock	baseShape	7	4	string(char*)	60	0x3c	1		0x006bd5d0		0x006bd5ea	vtable-init
TSStatic	SceneObject	shapeName	7	4	string(char*)	588	0x24c	1		0x0068f560	0x0058c7f0	0x0068f578	vtable-init
TargetProjectileData	ProjectileData	maxRifleRange	5	4	F32	312	0x138	1		0x006470d0	0x006303f0	0x006470e8	vtable-init
TargetProjectileData	ProjectileData	beamColor	12	16	ColorF(16B)	316	0x13c	1		0x006470d0	0x006303f0	0x00647100	vtable-init
TargetProjectileData	ProjectileData	startBeamWidth	5	4	F32	332	0x14c	1		0x006470d0	0x006303f0	0x00647130	vtable-init
TargetProjectileData	ProjectileData	beamFlareAngle	5	4	F32	336	0x150	1		0x006470d0	0x006303f0	0x00647160	vtable-init
TargetProjectileData	ProjectileData	minFlareSize	5	4	F32	340	0x154	1		0x006470d0	0x006303f0	0x00647178	vtable-init
TargetProjectileData	ProjectileData	maxFlareSize	5	4	F32	344	0x158	1		0x006470d0	0x006303f0	0x00647190	vtable-init
TargetProjectileData	ProjectileData	pulseBeamWidth	5	4	F32	348	0x15c	1		0x006470d0	0x006303f0	0x00647148	vtable-init
TargetProjectileData	ProjectileData	pulseSpeed	5	4	F32	352	0x160	1		0x006470d0	0x006303f0	0x006471a8	vtable-init
TargetProjectileData	ProjectileData	pulseLength	5	4	F32	356	0x164	1		0x006470d0	0x006303f0	0x006471c0	vtable-init
TargetProjectileData	ProjectileData	coupleBeam	3	1	bool(4)	360	0x168	1		0x006470d0	0x006303f0	0x006471d8	vtable-init
TargetProjectileData	ProjectileData	textureName	7	4	string(char*)	364	0x16c	4		0x006470d0	0x006303f0	0x00647118	vtable-init
TerrainBlock	SceneObject	detailTexture	7	4	string(char*)	744	0x2e8	1		0x0059a870	0x0058c7f0	0x0059a888	vtable-init
TerrainBlock	SceneObject	terrainFile	7	4	string(char*)	752	0x2f0	1		0x0059a870	0x0058c7f0	0x0059a8a0	vtable-init
TerrainBlock	SceneObject	emptySquares	2	12	S32?	756	0x2f4	1		0x0059a870	0x0058c7f0	0x0059a8d0	vtable-init
TerrainBlock	SceneObject	squareSize	1	4	S32	864	0x360	1		0x0059a870	0x0058c7f0	0x0059a8b8	vtable-init
TerrainEditor	EditTSCtrl	paintMaterial	8	4	string-ptr	708	0x2c4	1		0x0045a540	0x00467320	0x0045a738	vtable-init
TerrainEditor	EditTSCtrl	isDirty	3	1	bool(4)	764	0x2fc	1		0x0045a540	0x00467320	0x0045a558	vtable-init
TerrainEditor	EditTSCtrl	isMissionDirty	3	1	bool(4)	765	0x2fd	1		0x0045a540	0x00467320	0x0045a570	vtable-init
TerrainEditor	EditTSCtrl	renderBorder	3	1	bool(4)	766	0x2fe	1		0x0045a540	0x00467320	0x0045a588	vtable-init
TerrainEditor	EditTSCtrl	borderHeight	5	4	F32	768	0x300	1		0x0045a540	0x00467320	0x0045a5a0	vtable-init
TerrainEditor	EditTSCtrl	borderFillColor	11	4	ColorI(4B)	772	0x304	1		0x0045a540	0x00467320	0x0045a5b8	vtable-init
TerrainEditor	EditTSCtrl	borderFrameColor	11	4	ColorI(4B)	776	0x308	1		0x0045a540	0x00467320	0x0045a5d0	vtable-init
TerrainEditor	EditTSCtrl	borderLineMode	3	1	bool(4)	780	0x30c	1		0x0045a540	0x00467320	0x0045a5e8	vtable-init
TerrainEditor	EditTSCtrl	selectionHidden	3	1	bool(4)	781	0x30d	1		0x0045a540	0x00467320	0x0045a600	vtable-init
TerrainEditor	EditTSCtrl	enableSoftBrushes	3	1	bool(4)	782	0x30e	1		0x0045a540	0x00467320	0x0045a618	vtable-init
TerrainEditor	EditTSCtrl	renderVertexSelection	3	1	bool(4)	783	0x30f	1		0x0045a540	0x00467320	0x0045a630	vtable-init
TerrainEditor	EditTSCtrl	processUsesBrush	3	1	bool(4)	784	0x310	1		0x0045a540	0x00467320	0x0045a648	vtable-init
TerrainEditor	EditTSCtrl	adjustHeightVal	5	4	F32	788	0x314	1		0x0045a540	0x00467320	0x0045a660	vtable-init
TerrainEditor	EditTSCtrl	setHeightVal	5	4	F32	792	0x318	1		0x0045a540	0x00467320	0x0045a678	vtable-init
TerrainEditor	EditTSCtrl	scaleVal	5	4	F32	796	0x31c	1		0x0045a540	0x00467320	0x0045a690	vtable-init
TerrainEditor	EditTSCtrl	smoothFactor	5	4	F32	800	0x320	1		0x0045a540	0x00467320	0x0045a6a8	vtable-init
TerrainEditor	EditTSCtrl	materialGroup	1	4	S32	804	0x324	1		0x0045a540	0x00467320	0x0045a6c0	vtable-init
TerrainEditor	EditTSCtrl	softSelectRadius	5	4	F32	808	0x328	1		0x0045a540	0x00467320	0x0045a6d8	vtable-init
TerrainEditor	EditTSCtrl	softSelectFilter	7	4	string(char*)	812	0x32c	1		0x0045a540	0x00467320	0x0045a6f0	vtable-init
TerrainEditor	EditTSCtrl	softSelectDefaultFilter	7	4	string(char*)	816	0x330	1		0x0045a540	0x00467320	0x0045a708	vtable-init
TerrainEditor	EditTSCtrl	adjustHeightMouseScale	5	4	F32	820	0x334	1		0x0045a540	0x00467320	0x0045a720	vtable-init
TracerProjectileData	LinearProjectileData	tracerLength	5	4	F32	360	0x168	1		0x0063fcb0	0x0062b3c0	0x0063fcc8	vtable-init
TracerProjectileData	LinearProjectileData	tracerAlpha	3	1	bool(4)	364	0x16c	1		0x0063fcb0	0x0062b3c0	0x0063fcf8	vtable-init
TracerProjectileData	LinearProjectileData	tracerMinPixels	5	4	F32	368	0x170	1		0x0063fcb0	0x0062b3c0	0x0063fce0	vtable-init
TracerProjectileData	LinearProjectileData	tracerColor	12	16	ColorF(16B)	372	0x174	1		0x0063fcb0	0x0062b3c0	0x0063fd10	vtable-init
TracerProjectileData	LinearProjectileData	tracerWidth	5	4	F32	388	0x184	1		0x0063fcb0	0x0062b3c0	0x0063fd40	vtable-init
TracerProjectileData	LinearProjectileData	crossViewAng	5	4	F32	392	0x188	1		0x0063fcb0	0x0062b3c0	0x0063fd58	vtable-init
TracerProjectileData	LinearProjectileData	crossSize	5	4	F32	396	0x18c	1		0x0063fcb0	0x0062b3c0	0x0063fd70	vtable-init
TracerProjectileData	LinearProjectileData	renderCross	3	1	bool(4)	400	0x190	1		0x0063fcb0	0x0062b3c0	0x0063fd88	vtable-init
TracerProjectileData	LinearProjectileData	tracerTex	7	4	string(char*)	404	0x194	2		0x0063fcb0	0x0062b3c0	0x0063fd28	vtable-init
Trigger	GameBase	polyhedron	35		polyhedron	644	0x284	1		0x0061c7b0	0x005e3670	0x0061c7de	vtable-init
TriggerData	GameBaseData	tickPeriodMS	1	4	S32	68	0x44	1		0x0061ba50	0x005e27d0	0x0061ba65	vtable-init
Turret	StaticShape	initialBarrel	7	4	string(char*)	2208	0x8a0	1		0x00654ae0		0x00654af8	vtable-init
TurretData	StaticShapeData	thetaMin	5	4	F32	828	0x33c	1		0x00653e10	0x00602940	0x00653e28	vtable-init
TurretData	StaticShapeData	thetaMax	5	4	F32	832	0x340	1		0x00653e10	0x00602940	0x00653e40	vtable-init
TurretData	StaticShapeData	thetaNull	5	4	F32	836	0x344	1		0x00653e10	0x00602940	0x00653e58	vtable-init
TurretData	StaticShapeData	primaryAxis	9	4	enum(S32)+table	840	0x348	1	0x84158c	0x00653e10	0x00602940	0x00653e8b	vtable-init
TurretData	StaticShapeData	neverUpdateControl	3	1	bool(4)	844	0x34c	1		0x00653e10	0x00602940	0x00653e70	vtable-init
TurretData	StaticShapeData	maxCapacitorEnergy	5	4	F32	860	0x35c	1		0x00653e10	0x00602940	0x00653ea3	vtable-init
TurretData	StaticShapeData	capacitorRechargeRate	5	4	F32	864	0x360	1		0x00653e10	0x00602940	0x00653ebb	vtable-init
TurretImageData	ShapeBaseImageData	activationMS	1	4	S32	7172	0x1c04	1		0x00654330	0x005f4d90	0x00654348	vtable-init
TurretImageData	ShapeBaseImageData	deactivateDelayMS	1	4	S32	7176	0x1c08	1		0x00654330	0x005f4d90	0x00654360	vtable-init
TurretImageData	ShapeBaseImageData	thinkTimeMS	1	4	S32	7180	0x1c0c	1		0x00654330	0x005f4d90	0x00654378	vtable-init
TurretImageData	ShapeBaseImageData	degPerSecTheta	5	4	F32	7184	0x1c10	1		0x00654330	0x005f4d90	0x00654390	vtable-init
TurretImageData	ShapeBaseImageData	degPerSecPhi	5	4	F32	7188	0x1c14	1		0x00654330	0x005f4d90	0x006543a8	vtable-init
TurretImageData	ShapeBaseImageData	attackRadius	5	4	F32	7192	0x1c18	1		0x00654330	0x005f4d90	0x006543c0	vtable-init
TurretImageData	ShapeBaseImageData	dontFireInsideDamageRadius	3	1	bool(4)	7196	0x1c1c	1		0x00654330	0x005f4d90	0x006543f0	vtable-init
TurretImageData	ShapeBaseImageData	damageRadius	5	4	F32	7200	0x1c20	1		0x00654330	0x005f4d90	0x006543d8	vtable-init
TurretImageData	ShapeBaseImageData	useCapacitor	3	1	bool(4)	7204	0x1c24	1		0x00654330	0x005f4d90	0x00654408	vtable-init
TurretImageData	ShapeBaseImageData	yawVariance	5	4	F32	7208	0x1c28	1		0x00654330	0x005f4d90	0x00654420	vtable-init
TurretImageData	ShapeBaseImageData	pitchVariance	5	4	F32	7212	0x1c2c	1		0x00654330	0x005f4d90	0x00654438	vtable-init
Vehicle	ShapeBase	disableMove	3	1	bool(4)	2434	0x982	1		0x0060e540		0x0060e558	vtable-init
VehicleBlocker	SceneObject	dimensions	16	12	Point3F(12B)	588	0x24c	1		0x005b9b40	0x0058c7f0	0x005b9b58	vtable-init
VehicleData	ShapeBaseData	softImpactSound	34	4	AudioProfile*	812	0x32c	1		0x006099e0	0x005e4c20	0x00609a70	vtable-init
VehicleData	ShapeBaseData	hardImpactSound	34	4	AudioProfile*	816	0x330	1		0x006099e0	0x005e4c20	0x00609a88	vtable-init
VehicleData	ShapeBaseData	bodyRestitution	5	4	F32	828	0x33c	1		0x006099e0	0x005e4c20	0x00609a40	vtable-init
VehicleData	ShapeBaseData	bodyFriction	5	4	F32	832	0x340	1		0x006099e0	0x005e4c20	0x00609a58	vtable-init
VehicleData	ShapeBaseData	exitingWater	34	4	AudioProfile*	836	0x344	1		0x006099e0	0x005e4c20	0x00609cc8	vtable-init
VehicleData	ShapeBaseData	impactWaterEasy	34	4	AudioProfile*	840	0x348	1		0x006099e0	0x005e4c20	0x00609ce0	vtable-init
VehicleData	ShapeBaseData	impactWaterMedium	34	4	AudioProfile*	844	0x34c	1		0x006099e0	0x005e4c20	0x00609cf8	vtable-init
VehicleData	ShapeBaseData	impactWaterHard	34	4	AudioProfile*	848	0x350	1		0x006099e0	0x005e4c20	0x00609d10	vtable-init
VehicleData	ShapeBaseData	waterWakeSound	34	4	AudioProfile*	852	0x354	1		0x006099e0	0x005e4c20	0x00609d28	vtable-init
VehicleData	ShapeBaseData	exitSplashSoundVelocity	5	4	F32	876	0x36c	1		0x006099e0	0x005e4c20	0x00609c68	vtable-init
VehicleData	ShapeBaseData	softSplashSoundVelocity	5	4	F32	880	0x370	1		0x006099e0	0x005e4c20	0x00609c80	vtable-init
VehicleData	ShapeBaseData	mediumSplashSoundVelocity	5	4	F32	884	0x374	1		0x006099e0	0x005e4c20	0x00609c98	vtable-init
VehicleData	ShapeBaseData	hardSplashSoundVelocity	5	4	F32	888	0x378	1		0x006099e0	0x005e4c20	0x00609cb0	vtable-init
VehicleData	ShapeBaseData	minImpactSpeed	5	4	F32	892	0x37c	1		0x006099e0	0x005e4c20	0x00609aa0	vtable-init
VehicleData	ShapeBaseData	softImpactSpeed	5	4	F32	896	0x380	1		0x006099e0	0x005e4c20	0x00609ab8	vtable-init
VehicleData	ShapeBaseData	hardImpactSpeed	5	4	F32	900	0x384	1		0x006099e0	0x005e4c20	0x00609ad0	vtable-init
VehicleData	ShapeBaseData	minRollSpeed	5	4	F32	904	0x388	1		0x006099e0	0x005e4c20	0x00609ae8	vtable-init
VehicleData	ShapeBaseData	maxSteerinAngle	5	4	F32	908	0x38c	1		0x006099e0	0x005e4c20	0x00609b00	vtable-init
VehicleData	ShapeBaseData	collDamageThresholdVel	5	4	F32	912	0x390	1		0x006099e0	0x005e4c20	0x00609d40	vtable-init
VehicleData	ShapeBaseData	collDamageMultiplier	5	4	F32	916	0x394	1		0x006099e0	0x005e4c20	0x00609d58	vtable-init
VehicleData	ShapeBaseData	cameraLag	5	4	F32	920	0x398	1		0x006099e0	0x005e4c20	0x00609b60	vtable-init
VehicleData	ShapeBaseData	cameraOffset	5	4	F32	924	0x39c	1		0x006099e0	0x005e4c20	0x00609b48	vtable-init
VehicleData	ShapeBaseData	minDrag	5	4	F32	928	0x3a0	1		0x006099e0	0x005e4c20	0x00609b30	vtable-init
VehicleData	ShapeBaseData	maxDrag	5	4	F32	932	0x3a4	1		0x006099e0	0x005e4c20	0x00609b18	vtable-init
VehicleData	ShapeBaseData	jetForce	5	4	F32	936	0x3a8	1		0x006099e0	0x005e4c20	0x006099f8	vtable-init
VehicleData	ShapeBaseData	jetEnergyDrain	5	4	F32	940	0x3ac	1		0x006099e0	0x005e4c20	0x00609a10	vtable-init
VehicleData	ShapeBaseData	minJetEnergy	5	4	F32	944	0x3b0	1		0x006099e0	0x005e4c20	0x00609a28	vtable-init
VehicleData	ShapeBaseData	stuckTimerTicks	1	4	S32	948	0x3b4	1		0x006099e0	0x005e4c20	0x00609d70	vtable-init
VehicleData	ShapeBaseData	stuckTimerAngle	5	4	F32	952	0x3b8	1		0x006099e0	0x005e4c20	0x00609d88	vtable-init
VehicleData	ShapeBaseData	dustEmitter	32	8	ParticleEmitterData*	960	0x3c0	1		0x006099e0	0x005e4c20	0x00609b78	vtable-init
VehicleData	ShapeBaseData	triggerDustHeight	5	4	F32	968	0x3c8	1		0x006099e0	0x005e4c20	0x00609b90	vtable-init
VehicleData	ShapeBaseData	dustHeight	5	4	F32	972	0x3cc	1		0x006099e0	0x005e4c20	0x00609ba8	vtable-init
VehicleData	ShapeBaseData	damageEmitter	32	8	ParticleEmitterData*	976	0x3d0	3		0x006099e0	0x005e4c20	0x00609bc0	vtable-init
VehicleData	ShapeBaseData	damageEmitterOffset	16	12	Point3F(12B)	1000	0x3e8	2		0x006099e0	0x005e4c20	0x00609bf0	vtable-init
VehicleData	ShapeBaseData	damageLevelTolerance	5	4	F32	1024	0x400	2		0x006099e0	0x005e4c20	0x00609c08	vtable-init
VehicleData	ShapeBaseData	numDmgEmitterAreas	5	4	F32	1032	0x408	1		0x006099e0	0x005e4c20	0x00609c20	vtable-init
VehicleData	ShapeBaseData	splashEmitter	32	8	ParticleEmitterData*	1036	0x40c	2		0x006099e0	0x005e4c20	0x00609bd8	vtable-init
VehicleData	ShapeBaseData	splashFreqMod	5	4	F32	1052	0x41c	1		0x006099e0	0x005e4c20	0x00609c38	vtable-init
VehicleData	ShapeBaseData	splashVelEpsilon	5	4	F32	1056	0x420	1		0x006099e0	0x005e4c20	0x00609c50	vtable-init
WaterBlock	SceneObject	liquidType	9	4	enum(S32)+table	1172	0x494	1	0x83db24	0x005b4f60	0x0058c7f0	0x005b4f7b	vtable-init
WaterBlock	SceneObject	density	5	4	F32	1176	0x498	1		0x005b4f60	0x0058c7f0	0x005b4f93	vtable-init
WaterBlock	SceneObject	viscosity	5	4	F32	1180	0x49c	1		0x005b4f60	0x0058c7f0	0x005b4fab	vtable-init
WaterBlock	SceneObject	waveMagnitude	5	4	F32	1184	0x4a0	1		0x005b4f60	0x0058c7f0	0x005b4fc3	vtable-init
WaterBlock	SceneObject	surfaceTexture	7	4	string(char*)	1188	0x4a4	1		0x005b4f60	0x0058c7f0	0x005b4fdb	vtable-init
WaterBlock	SceneObject	surfaceOpacity	5	4	F32	1192	0x4a8	1		0x005b4f60	0x0058c7f0	0x005b4ff3	vtable-init
WaterBlock	SceneObject	envMapTexture	7	4	string(char*)	1196	0x4ac	1		0x005b4f60	0x0058c7f0	0x005b500b	vtable-init
WaterBlock	SceneObject	envMapIntensity	5	4	F32	1200	0x4b0	1		0x005b4f60	0x0058c7f0	0x005b5023	vtable-init
WaterBlock	SceneObject	submergeTexture	7	4	string(char*)	1204	0x4b4	2		0x005b4f60	0x0058c7f0	0x005b503b	vtable-init
WaterBlock	SceneObject	removeWetEdges	3	1	bool(4)	1212	0x4bc	1		0x005b4f60	0x0058c7f0	0x005b5053	vtable-init
WaterBlock	SceneObject	audioEnvironment	43		AudioEnvironment*	1216	0x4c0	1		0x005b4f60	0x0058c7f0	0x005b506b	vtable-init
WayPoint	MissionMarker	name	8	4	string-ptr	2184	0x888	1		0x0066ad60		0x0066ad78	vtable-init
WayPoint	MissionMarker	team	38		?	2188	0x88c	1		0x0066ad60		0x0066ada6	vtable-init
WheeledVehicleData	VehicleData	jetSound	34	4	AudioProfile*	1072	0x430	1		0x00612400	0x006099e0	0x00612418	vtable-init
WheeledVehicleData	VehicleData	engineSound	34	4	AudioProfile*	1076	0x434	1		0x00612400	0x006099e0	0x00612430	vtable-init
WheeledVehicleData	VehicleData	squeelSound	34	4	AudioProfile*	1080	0x438	1		0x00612400	0x006099e0	0x00612448	vtable-init
WheeledVehicleData	VehicleData	WheelImpactSound	34	4	AudioProfile*	1084	0x43c	1		0x00612400	0x006099e0	0x00612460	vtable-init
WheeledVehicleData	VehicleData	tireFriction	5	4	F32	1104	0x450	1		0x00612400	0x006099e0	0x00612490	vtable-init
WheeledVehicleData	VehicleData	tireRestitution	5	4	F32	1108	0x454	1		0x00612400	0x006099e0	0x006124a8	vtable-init
WheeledVehicleData	VehicleData	tireRadius	5	4	F32	1112	0x458	1		0x00612400	0x006099e0	0x00612478	vtable-init
WheeledVehicleData	VehicleData	tireLateralForce	5	4	F32	1116	0x45c	1		0x00612400	0x006099e0	0x006124c0	vtable-init
WheeledVehicleData	VehicleData	tireLateralDamping	5	4	F32	1120	0x460	1		0x00612400	0x006099e0	0x006124d8	vtable-init
WheeledVehicleData	VehicleData	tireLateralRelaxation	5	4	F32	1124	0x464	1		0x00612400	0x006099e0	0x006124f0	vtable-init
WheeledVehicleData	VehicleData	tireLongitudinalForce	5	4	F32	1128	0x468	1		0x00612400	0x006099e0	0x00612508	vtable-init
WheeledVehicleData	VehicleData	tireLongitudinalDamping	5	4	F32	1132	0x46c	1		0x00612400	0x006099e0	0x00612520	vtable-init
WheeledVehicleData	VehicleData	tireLogitudinalRelaxation	5	4	F32	1136	0x470	1		0x00612400	0x006099e0	0x00612538	vtable-init
WheeledVehicleData	VehicleData	tireEmitter	32	8	ParticleEmitterData*	1140	0x474	1		0x00612400	0x006099e0	0x00612550	vtable-init
WheeledVehicleData	VehicleData	staticLoadScale	5	4	F32	1148	0x47c	1		0x00612400	0x006099e0	0x006125b0	vtable-init
WheeledVehicleData	VehicleData	springForce	5	4	F32	1152	0x480	1		0x00612400	0x006099e0	0x006125c8	vtable-init
WheeledVehicleData	VehicleData	springDamping	5	4	F32	1156	0x484	1		0x00612400	0x006099e0	0x006125e0	vtable-init
WheeledVehicleData	VehicleData	antiSwayForce	5	4	F32	1160	0x488	1		0x00612400	0x006099e0	0x006125f8	vtable-init
WheeledVehicleData	VehicleData	antiRockForce	5	4	F32	1164	0x48c	1		0x00612400	0x006099e0	0x00612610	vtable-init
WheeledVehicleData	VehicleData	maxWheelSpeed	5	4	F32	1168	0x490	1		0x00612400	0x006099e0	0x00612568	vtable-init
WheeledVehicleData	VehicleData	engineTorque	5	4	F32	1172	0x494	1		0x00612400	0x006099e0	0x00612580	vtable-init
WheeledVehicleData	VehicleData	breakTorque	5	4	F32	1176	0x498	1		0x00612400	0x006099e0	0x00612598	vtable-init
WheeledVehicleData	VehicleData	stabilizerForce	5	4	F32	1180	0x49c	1		0x00612400	0x006099e0	0x00612628	vtable-init
WheeledVehicleData	VehicleData	gyroForce	5	4	F32	1184	0x4a0	1		0x00612400	0x006099e0	0x00612640	vtable-init
WheeledVehicleData	VehicleData	gyroDamping	5	4	F32	1188	0x4a4	1		0x00612400	0x006099e0	0x00612658	vtable-init
WorldEditor	EditTSCtrl	isDirty	3	1	bool(4)	673	0x2a1	1		0x004639f0	0x00467320	0x00463a08	vtable-init
WorldEditor	EditTSCtrl	planarMovement	3	1	bool(4)	1060	0x424	1		0x004639f0	0x00467320	0x00463a20	vtable-init
WorldEditor	EditTSCtrl	undoLimit	1	4	S32	1064	0x428	1		0x004639f0	0x00467320	0x00463a38	vtable-init
WorldEditor	EditTSCtrl	dropType	9	4	enum(S32)+table	1068	0x42c	1	0x7ed828	0x004639f0	0x00467320	0x00463a53	vtable-init
WorldEditor	EditTSCtrl	projectDistance	5	4	F32	1072	0x430	1		0x004639f0	0x00467320	0x00463a6b	vtable-init
WorldEditor	EditTSCtrl	boundingBoxCollision	3	1	bool(4)	1076	0x434	1		0x004639f0	0x00467320	0x00463a83	vtable-init
WorldEditor	EditTSCtrl	renderPlane	3	1	bool(4)	1077	0x435	1		0x004639f0	0x00467320	0x00463a9b	vtable-init
WorldEditor	EditTSCtrl	renderPlaneHashes	3	1	bool(4)	1078	0x436	1		0x004639f0	0x00467320	0x00463ab3	vtable-init
WorldEditor	EditTSCtrl	gridColor	11	4	ColorI(4B)	1079	0x437	1		0x004639f0	0x00467320	0x00463acb	vtable-init
WorldEditor	EditTSCtrl	planeDim	5	4	F32	1084	0x43c	1		0x004639f0	0x00467320	0x00463ae3	vtable-init
WorldEditor	EditTSCtrl	gridSize	16	12	Point3F(12B)	1088	0x440	1		0x004639f0	0x00467320	0x00463afb	vtable-init
WorldEditor	EditTSCtrl	renderPopupBackground	3	1	bool(4)	1100	0x44c	1		0x004639f0	0x00467320	0x00463b13	vtable-init
WorldEditor	EditTSCtrl	popupBackgroundColor	11	4	ColorI(4B)	1101	0x44d	1		0x004639f0	0x00467320	0x00463b2b	vtable-init
WorldEditor	EditTSCtrl	popupTextColor	11	4	ColorI(4B)	1105	0x451	1		0x004639f0	0x00467320	0x00463b43	vtable-init
WorldEditor	EditTSCtrl	selectHandle	7	4	string(char*)	1112	0x458	1		0x004639f0	0x00467320	0x00463dcb	vtable-init
WorldEditor	EditTSCtrl	defaultHandle	7	4	string(char*)	1116	0x45c	1		0x004639f0	0x00467320	0x00463de3	vtable-init
WorldEditor	EditTSCtrl	lockedHandle	7	4	string(char*)	1120	0x460	1		0x004639f0	0x00467320	0x00463dfb	vtable-init
WorldEditor	EditTSCtrl	objectTextColor	11	4	ColorI(4B)	1124	0x464	1		0x004639f0	0x00467320	0x00463b5b	vtable-init
WorldEditor	EditTSCtrl	objectsUseBoxCenter	3	1	bool(4)	1128	0x468	1		0x004639f0	0x00467320	0x00463b73	vtable-init
WorldEditor	EditTSCtrl	axisGizmoMaxScreenLen	1	4	S32	1132	0x46c	1		0x004639f0	0x00467320	0x00463b8b	vtable-init
WorldEditor	EditTSCtrl	axisGizmoActive	3	1	bool(4)	1136	0x470	1		0x004639f0	0x00467320	0x00463ba3	vtable-init
WorldEditor	EditTSCtrl	mouseMoveScale	5	4	F32	1140	0x474	1		0x004639f0	0x00467320	0x00463bbb	vtable-init
WorldEditor	EditTSCtrl	mouseRotateScale	5	4	F32	1144	0x478	1		0x004639f0	0x00467320	0x00463bd3	vtable-init
WorldEditor	EditTSCtrl	mouseScaleScale	5	4	F32	1148	0x47c	1		0x004639f0	0x00467320	0x00463beb	vtable-init
WorldEditor	EditTSCtrl	minScaleFactor	5	4	F32	1152	0x480	1		0x004639f0	0x00467320	0x00463c03	vtable-init
WorldEditor	EditTSCtrl	maxScaleFactor	5	4	F32	1156	0x484	1		0x004639f0	0x00467320	0x00463c1b	vtable-init
WorldEditor	EditTSCtrl	objSelectColor	11	4	ColorI(4B)	1160	0x488	1		0x004639f0	0x00467320	0x00463c33	vtable-init
WorldEditor	EditTSCtrl	objMouseOverSelectColor	11	4	ColorI(4B)	1164	0x48c	1		0x004639f0	0x00467320	0x00463c4b	vtable-init
WorldEditor	EditTSCtrl	objMouseOverColor	11	4	ColorI(4B)	1168	0x490	1		0x004639f0	0x00467320	0x00463c63	vtable-init
WorldEditor	EditTSCtrl	showMousePopupInfo	3	1	bool(4)	1172	0x494	1		0x004639f0	0x00467320	0x00463c7b	vtable-init
WorldEditor	EditTSCtrl	dragRectColor	11	4	ColorI(4B)	1173	0x495	1		0x004639f0	0x00467320	0x00463c93	vtable-init
WorldEditor	EditTSCtrl	renderObjText	3	1	bool(4)	1177	0x499	1		0x004639f0	0x00467320	0x00463cab	vtable-init
WorldEditor	EditTSCtrl	renderObjHandle	3	1	bool(4)	1178	0x49a	1		0x004639f0	0x00467320	0x00463cc3	vtable-init
WorldEditor	EditTSCtrl	objTextFormat	7	4	string(char*)	1180	0x49c	1		0x004639f0	0x00467320	0x00463cdb	vtable-init
WorldEditor	EditTSCtrl	faceSelectColor	11	4	ColorI(4B)	1184	0x4a0	1		0x004639f0	0x00467320	0x00463cf3	vtable-init
WorldEditor	EditTSCtrl	renderSelectionBox	3	1	bool(4)	1188	0x4a4	1		0x004639f0	0x00467320	0x00463d0b	vtable-init
